ensembl_gene_id gene_symbol entrezgene_id
ENSRNOG00000007433 Cyb561 303601
ENSRNOG00000000463 Col11a2 294279
ENSRNOG00000010466 Chpf2 296733
ENSRNOG00000011613 Ppip5k2 501194
ENSRNOG00000062090 Sry 25221
ENSRNOG00000002875 Klhl20 304920
ENSRNOG00000051061 Prep 83471
ENSRNOG00000037113 Slfn2 303380
ENSRNOG00000062272 LOC100361933 100361933
ENSRNOG00000045593 LOC100909830 100909830
ENSRNOG00000045593 LOC103690064 100909830
ENSRNOG00000047951 LOC103689922 103689922
ENSRNOG00000053349 Rrh 310869
ENSRNOG00000045639 RGD1560883 294603
ENSRNOG00000047102 Popdc3 641520
ENSRNOG00000007851 Psma3l 408248
ENSRNOG00000007851 Psma3 408248
ENSRNOG00000007851 Psma3l 29670
ENSRNOG00000007851 Psma3 29670
ENSRNOG00000007607 Nr4a1 79240
ENSRNOG00000019883 Pak4 292756
ENSRNOG00000062030 Cers1 290658
ENSRNOG00000043199 Bves 365603
ENSRNOG00000020142 Gdf1 306351
ENSRNOG00000053562 Arx 317268
ENSRNOG00000003041 Smg6 287522
ENSRNOG00000007092 Fgb 24366
ENSRNOG00000002800 Gdpd2 302421
ENSRNOG00000050287 Ebna1bp2 100912375
ENSRNOG00000050287 LOC108348080 100912375
ENSRNOG00000050287 Ebna1bp2 108348080
ENSRNOG00000050287 LOC108348080 108348080
ENSRNOG00000008761 Ncs1 65153
ENSRNOG00000002991 Srr 303306
ENSRNOG00000000368 Grik2 54257
ENSRNOG00000002980 Tsr1 100360406
ENSRNOG00000020595 Rps11 81774
ENSRNOG00000011677 Slc39a10 363229
ENSRNOG00000038786  102551559
ENSRNOG00000002890  289152
ENSRNOG00000053860 Olr1742 294196
ENSRNOG00000033527 Pappa1 313262
ENSRNOG00000046745 LOC691918 691918
ENSRNOG00000046745 LOC691918 103691872
ENSRNOG00000061146 Gar1 499709
ENSRNOG00000038200 Rttn 291377
ENSRNOG00000023387 LOC100912599 100912599
ENSRNOG00000023387 LOC679739 100912599
ENSRNOG00000023387 LOC100912599 679739
ENSRNOG00000023387 LOC679739 679739
ENSRNOG00000002171 Phldb2 685611
ENSRNOG00000007756 Atg101 300240
ENSRNOG00000057702 Insrr 60663
ENSRNOG00000050252 LOC100912608 100911668
ENSRNOG00000050252 LOC100911668 100911668
ENSRNOG00000050252 Hoxa10 100911668
ENSRNOG00000050252 LOC100912608 100912608
ENSRNOG00000050252 LOC100911668 100912608
ENSRNOG00000050252 Hoxa10 100912608
ENSRNOG00000018766 Rrp8 308911
ENSRNOG00000000765 Olr1743 294197
ENSRNOG00000010839 Krt222 497994
ENSRNOG00000049967 Olr206 293353
ENSRNOG00000061121 Wdfy3 305164
ENSRNOG00000005175 Sgpp1 81536
ENSRNOG00000000923 Cct6a 288620
ENSRNOG00000019700 Proz 306608
ENSRNOG00000007467 Ace3 498012
ENSRNOG00000000785 Trim39 309591
ENSRNOG00000013322 Pola1 85241
ENSRNOG00000000894 Fry 304244
ENSRNOG00000058975 Iqsec2 685244
ENSRNOG00000062101 Ace 24310
ENSRNOG00000012091 Ppa2 310856
ENSRNOG00000010609 Abcf2 311959
ENSRNOG00000032398 RGD1562136 501195
ENSRNOG00000054506 Nccrp1 292755
ENSRNOG00000057650 LOC100912608 100911668
ENSRNOG00000057650 LOC100911668 100911668
ENSRNOG00000057650 Hoxa10 100911668
ENSRNOG00000057650 LOC100912608 103692129
ENSRNOG00000057650 LOC100911668 103692129
ENSRNOG00000057650 Hoxa10 103692129
ENSRNOG00000056212 Flt3lg 103691134
ENSRNOG00000002896 Prdx6 94167
ENSRNOG00000029420 Olr1744 294198
ENSRNOG00000049394 LOC100912599 679739
ENSRNOG00000049394 LOC679739 679739
ENSRNOG00000026797  364029
ENSRNOG00000045596 Olr205 405392
ENSRNOG00000062298 Rpl13a 317646
ENSRNOG00000057092 Slfn4 114247
ENSRNOG00000032135 LOC688925 688925
ENSRNOG00000046675 Gpbp1l2 689229
ENSRNOG00000046675 Gpbp1l2 100361476
ENSRNOG00000046675 Gpbp1l2 100361636
ENSRNOG00000046675 Gpbp1l2 680460
ENSRNOG00000000418 Zbtb12 309613
ENSRNOG00000013461 Ralbp1 84014
ENSRNOG00000010970 Krt24 287675
ENSRNOG00000025994 Krt80 315318
ENSRNOG00000060266 LOC103689971 171455
ENSRNOG00000060266 Exoc2 171455
ENSRNOG00000013294 Sh2d2a 310688
ENSRNOG00000006655 Plrg1 60376
ENSRNOG00000007078 Ccn4 65154
ENSRNOG00000038436 RGD1307100 294978
ENSRNOG00000052343 Eif4e 117045
ENSRNOG00000052502 LOC103690165 103690165
ENSRNOG00000006486 Reg1a 24714
ENSRNOG00000045760 Ebna1bp2 108348080
ENSRNOG00000045760 LOC108348080 108348080
ENSRNOG00000045760 Ebna1bp2 114021
ENSRNOG00000045760 LOC108348080 114021
ENSRNOG00000048643 Olr204 293351
ENSRNOG00000000925 Psph 304429
ENSRNOG00000043105 Lyrm2 690354
ENSRNOG00000020178 Cope 290659
ENSRNOG00000060963 Rbmy1j 103694544
ENSRNOG00000013176 Far1 293173
ENSRNOG00000002618 Ivns1abp 289089
ENSRNOG00000048874 Gckr 25658
ENSRNOG00000031598 Atp8b4 311396
ENSRNOG00000050443 Olr1746 405201
ENSRNOG00000000768 Ubd 29168
ENSRNOG00000023589 Gpr107 311857
ENSRNOG00000011196 Krt25 303519
ENSRNOG00000001036 Rsph10b 288478
ENSRNOG00000008057 Krt7 300242
ENSRNOG00000062285 Pou5f2 680620
ENSRNOG00000013844 Fam172a 294606
ENSRNOG00000037552 Tsacc 361979
ENSRNOG00000000818 Nrm 361791
ENSRNOG00000019412 Rhbg 310625
ENSRNOG00000007110 Ankrd6 500430
ENSRNOG00000000812 RGD1302996 294231
ENSRNOG00000002145 Tmprss7 288118
ENSRNOG00000026669 RT1-Ha 24986
ENSRNOG00000030157 Dhx16 294232
ENSRNOG00000000816 Ppp1r18 361790
ENSRNOG00000002767 Dlg3 58948
ENSRNOG00000019489 Armt1 292267
ENSRNOG00000015189 Bbs9 315484
ENSRNOG00000016483 Myo16 192253
ENSRNOG00000010303 Trim32 313264
ENSRNOG00000060105 Astn2 100361323
ENSRNOG00000060984 Dnah7 252893
ENSRNOG00000007393 Ndrg1 299923
ENSRNOG00000002968 Tnfsf4 89814
ENSRNOG00000052326 Uba1y 25225
ENSRNOG00000019831 Samd4b 308473
ENSRNOG00000056715 Olr1748 405199
ENSRNOG00000023372 Odam 641555
ENSRNOG00000006579 Reg3g 24620
ENSRNOG00000033617 Krt26 407758
ENSRNOG00000015425 Ssx2ip 308023
ENSRNOG00000026762 RT1-DOa 24984
ENSRNOG00000007434 Ube2j1 297961
ENSRNOG00000045877  100909544
ENSRNOG00000045877  294276
ENSRNOG00000049302 Chd9 307726
ENSRNOG00000000786 Rpp21 406230
ENSRNOG00000010889 Fbxw7 100360914
ENSRNOG00000010523 Naa20 362228
ENSRNOG00000028062 Arpc5 360854
ENSRNOG00000030630 Ehmt2 361798
ENSRNOG00000023919 Nipsnap2 498174
ENSRNOG00000009797 Aqp3 65133
ENSRNOG00000028089 Apobec4 498251
ENSRNOG00000003285 Mpv17l 100362572
ENSRNOG00000024280 Ccdc170 292266
ENSRNOG00000012358 Pcyt1b 286936
ENSRNOG00000022247 Nr2c2ap 361128
ENSRNOG00000037835 Catip 690437
ENSRNOG00000021938 Lrrtm4 500219
ENSRNOG00000048828 Olr1749 294203
ENSRNOG00000011628 Krt27 450229
ENSRNOG00000043481 Olr1750 294204
ENSRNOG00000009718 LOC108348326 108348326
ENSRNOG00000009718 Pex12 108348326
ENSRNOG00000009718 LOC108348326 116718
ENSRNOG00000009718 Pex12 116718
ENSRNOG00000051251 LOC100912181 100909847
ENSRNOG00000051251 LOC100912181 100912181
ENSRNOG00000061070 Irf4 291100
ENSRNOG00000022199 Zmynd12 313552
ENSRNOG00000001040 Pms2 288479
ENSRNOG00000008078 Kcnh6 116745
ENSRNOG00000010301 Eif4e3 297481
ENSRNOG00000014339 Anxa10 498622
ENSRNOG00000047854 LOC108348072 100909593
ENSRNOG00000047854 RT1-DMa 100909593
ENSRNOG00000022136 LOC685680 685680
ENSRNOG00000026607 Tnfsf18 364031
ENSRNOG00000011846 Krt28 360623
ENSRNOG00000000926 Mrps17 288621
ENSRNOG00000014795 Nr2f1 81808
ENSRNOG00000032859 Krt83 681126
ENSRNOG00000019746 Paf1 361531
ENSRNOG00000001980 Ugt2b35 83808
ENSRNOG00000019090 Cct3 295230
ENSRNOG00000023393 Nup214 296634
ENSRNOG00000046540 Ugt2b15 266685
ENSRNOG00000046540 Ugt2b 266685
ENSRNOG00000046540 Ugt2b37 266685
ENSRNOG00000046540 Ugt2b15 29623
ENSRNOG00000046540 Ugt2b 29623
ENSRNOG00000046540 Ugt2b37 29623
ENSRNOG00000046540 Ugt2b15 24862
ENSRNOG00000046540 Ugt2b 24862
ENSRNOG00000046540 Ugt2b37 24862
ENSRNOG00000013300 Atp5if1 25392
ENSRNOG00000039832 Gpr12 80840
ENSRNOG00000010587 LOC102548514 102548514
ENSRNOG00000010587 Crnkl1 102548514
ENSRNOG00000058003 Spon1 64456
ENSRNOG00000030170 Krt10 450225
ENSRNOG00000049768 Adcy9 302950
ENSRNOG00000042312  364558
ENSRNOG00000008209 St3gal1 362924
ENSRNOG00000062118 LOC102547949 102547949
ENSRNOG00000011092 Iqca1l 499971
ENSRNOG00000022110 Gcsam 685692
ENSRNOG00000002978 Faslg 25385
ENSRNOG00000049491 LOC108348139 100909630
ENSRNOG00000049491 RT1-DMb 100909630
ENSRNOG00000049491 LOC108348139 108348139
ENSRNOG00000049491 RT1-DMb 108348139
ENSRNOG00000008242 RGD1305207 366990
ENSRNOG00000020782 Pspc1 305910
ENSRNOG00000012016 Npc1 266732
ENSRNOG00000009540 Gpr3 266769
ENSRNOG00000010409 Nol6 313167
ENSRNOG00000059297 Adam21 100910087
ENSRNOG00000059297 LOC108348202 100910087
ENSRNOG00000059297 Adam21 108348202
ENSRNOG00000059297 LOC108348202 108348202
ENSRNOG00000011986 Krt12 360625
ENSRNOG00000028856 Pknox2 680549
ENSRNOG00000020623 Aldh16a1 361571
ENSRNOG00000006644 Kdm4c 298144
ENSRNOG00000001044 Aimp2 288480
ENSRNOG00000048898 Wasf3 682937
ENSRNOG00000012513 Pdk3 296849
ENSRNOG00000060496 Kdm5d 100312983
ENSRNOG00000038495 Septin14 689118
ENSRNOG00000032660 Adgrl2 171447
ENSRNOG00000057340 Adam21 100910087
ENSRNOG00000057340 LOC108348202 100910087
ENSRNOG00000057340 Adam21 108348202
ENSRNOG00000057340 LOC108348202 108348202
ENSRNOG00000016810 Stmn1 29332
ENSRNOG00000055922 LOC103690165 691382
ENSRNOG00000055922 Hus1b 691382
ENSRNOG00000045721 LOC103689971 103689971
ENSRNOG00000045721 Exoc2 103689971
ENSRNOG00000027139 Krt20 286912
ENSRNOG00000014464 Tnfsf13b 498666
ENSRNOG00000007268 RGD1561796 360483
ENSRNOG00000028016  364018
ENSRNOG00000014956 Slc11a1 316519
ENSRNOG00000036871 Krt81 407761
ENSRNOG00000032307 Dsel 297865
ENSRNOG00000010731 Gpm6a 306439
ENSRNOG00000046527 Phf20l1 314964
ENSRNOG00000012502 Stk17b 170904
ENSRNOG00000019414 Tmem79 310626
ENSRNOG00000003116 Dph1 287523
ENSRNOG00000019281 Glmp 295231
ENSRNOG00000061543 Ap2b1 140670
ENSRNOG00000018320 Rps15a 117053
ENSRNOG00000011907 Krt23 287678
ENSRNOG00000055068 Ppial4d 100360977
ENSRNOG00000055068 Ppia 100360977
ENSRNOG00000000459 Psmb9 24967
ENSRNOG00000056894 St6galnac3 29758
ENSRNOG00000016306 Adgrv1 100362255
ENSRNOG00000062084 LOC680491 680491
ENSRNOG00000031422 Krt39 303523
ENSRNOG00000019358 Esr1 24890
ENSRNOG00000019702 Med29 292751
ENSRNOG00000012531 Ephb2 313633
ENSRNOG00000028335 Fat4 310341
ENSRNOG00000015253 Hsf4 291960
ENSRNOG00000011653 Washc2c 297530
ENSRNOG00000024885 Asb10 499972
ENSRNOG00000005343 Esr2 25149
ENSRNOG00000026542 Suco 360863
ENSRNOG00000010727 Ube2r2 689226
ENSRNOG00000009278 Ift88 305918
ENSRNOG00000014598 Abhd13 306630
ENSRNOG00000001990 Ugt2b10 305264
ENSRNOG00000001990 Ugt2b17 305264
ENSRNOG00000001990 Ugt2b10 286954
ENSRNOG00000001990 Ugt2b17 286954
ENSRNOG00000013896 Krt40 287679
ENSRNOG00000037655 Gatb 361974
ENSRNOG00000039390 Slc37a2 500973
ENSRNOG00000024799 Cd93 84398
ENSRNOG00000014445 Hp1bp3 313647
ENSRNOG00000008367 Krt86 407760
ENSRNOG00000008996 Dpysl5 65208
ENSRNOG00000045678 Krtap3-3 680060
ENSRNOG00000045678 Krtap3-2 680060
ENSRNOG00000045678 Krtap3-3 363678
ENSRNOG00000045678 Krtap3-2 363678
ENSRNOG00000001050 Eif2ak1 27137
ENSRNOG00000032038 RGD1564534 501576
ENSRNOG00000022007 Slc9c1 288117
ENSRNOG00000051442 Zfp11 100363065
ENSRNOG00000001048 Ankrd61 689907
ENSRNOG00000042530 LOC367830 367830
ENSRNOG00000051329 LOC103691740 103691740
ENSRNOG00000058388 Zfp36 79426
ENSRNOG00000030508 LOC689220 689220
ENSRNOG00000019590 Smg5 681012
ENSRNOG00000043185 Cntnap5c 297846
ENSRNOG00000028845 Ebf1 116543
ENSRNOG00000047657 C4a 24233
ENSRNOG00000025672 Tex11 501588
ENSRNOG00000020650 Slc17a7 116638
ENSRNOG00000048914 Traf1 687813
ENSRNOG00000029273 E2f3 291105
ENSRNOG00000032813 Mdc1 309595
ENSRNOG00000049383 Krtap3-3 680060
ENSRNOG00000049383 Krtap3-2 680060
ENSRNOG00000000878 Slc44a4 294255
ENSRNOG00000025140 Zfat 362925
ENSRNOG00000024142 Arglu1 290912
ENSRNOG00000023643 Mmp17 288626
ENSRNOG00000017751 Arl6ip1 293551
ENSRNOG00000048832 Asb17 687364
ENSRNOG00000000457 Tap1 24811
ENSRNOG00000027091 Kctd18 301436
ENSRNOG00000052087 Ubap2 313169
ENSRNOG00000027035 Sgo2 316425
ENSRNOG00000030814 Kb23 407759
ENSRNOG00000051184 Olr1200 405319
ENSRNOG00000002227 Kit 64030
ENSRNOG00000014909 Sh2d5 366489
ENSRNOG00000051115 Olr1201 405106
ENSRNOG00000012544 Krtap3-1 680071
ENSRNOG00000024905 Drc1 362712
ENSRNOG00000032942 Neu1 24591
ENSRNOG00000030857 Cyss 296234
ENSRNOG00000003121 Rtn4rl1 303311
ENSRNOG00000018381 Cdkal1 361243
ENSRNOG00000027962 Smg7 360855
ENSRNOG00000050910 Hmgb3 100912369
ENSRNOG00000050910 LOC688583 100912369
ENSRNOG00000050910 Hmgb3 688583
ENSRNOG00000050910 LOC688583 688583
ENSRNOG00000050910 Hmgb3 305373
ENSRNOG00000050910 LOC688583 305373
ENSRNOG00000008436 Krt85 407762
ENSRNOG00000030266 Plekhg2 292750
ENSRNOG00000010601 Srpk2 296753
ENSRNOG00000011335 Gpr50 117097
ENSRNOG00000051309 Olr1202 405105
ENSRNOG00000010556 Intu 361938
ENSRNOG00000054186 Krtap1-5 497995
ENSRNOG00000002791 Bcl2 24224
ENSRNOG00000012955 Krtap1-1 100361571
ENSRNOG00000017045 Zdhhc1 291967
ENSRNOG00000005624 Zfx 367832
ENSRNOG00000015295 Ctdsp1 363249
ENSRNOG00000016854  361394
ENSRNOG00000036952 LOC296235 296235
ENSRNOG00000011300  307582
ENSRNOG00000051120 Il17d 691799
ENSRNOG00000038496 Tex21 299152
ENSRNOG00000053303 Bend4 681008
ENSRNOG00000031929 Olr1203 405972
ENSRNOG00000052388 Krtap1-3 680104
ENSRNOG00000047386 Smg1 691397
ENSRNOG00000054404 LOC685716 685716
ENSRNOG00000005545 Cst5 366219
ENSRNOG00000051111 Olr1204 300529
ENSRNOG00000029079 Hspb7 50565
ENSRNOG00000010302 Rasl10b 303382
ENSRNOG00000010302 LOC103694863 303382
ENSRNOG00000000968 Rnf6 304271
ENSRNOG00000053283 LOC100365588 100365588
ENSRNOG00000012794 Grhpr 680021
ENSRNOG00000047401 Gfy 100910047
ENSRNOG00000016260 Polr3g 685465
ENSRNOG00000047546 Gas2l2 287570
ENSRNOG00000047546 LOC108348322 287570
ENSRNOG00000053301 LOC685767 685767
ENSRNOG00000059295 Selenoi 362713
ENSRNOG00000038398 Slc25a31 689108
ENSRNOG00000009849 Eef1akmt1 290279
ENSRNOG00000061216 Tubb5 29214
ENSRNOG00000051260 Olr1206 405103
ENSRNOG00000051323 Olr1213 405101
ENSRNOG00000003123 Rpa1 287524
ENSRNOG00000056967 Krtap2-4 680152
ENSRNOG00000056967 RGD1561684 680152
ENSRNOG00000056967 Krtap2-1 680152
ENSRNOG00000056967 Krtap2-4l 680152
ENSRNOG00000056967 Krtap2-4 680136
ENSRNOG00000056967 RGD1561684 680136
ENSRNOG00000056967 Krtap2-1 680136
ENSRNOG00000056967 Krtap2-4l 680136
ENSRNOG00000056967 Krtap2-4 501721
ENSRNOG00000056967 RGD1561684 501721
ENSRNOG00000056967 Krtap2-1 501721
ENSRNOG00000056967 Krtap2-4l 501721
ENSRNOG00000047940 Mmp28 303384
ENSRNOG00000047940 LOC103694864 303384
ENSRNOG00000026497 Pigc 364032
ENSRNOG00000026523 RGD1309106 360864
ENSRNOG00000000456 Psmb8 24968
ENSRNOG00000029478 Cyp4f39 299566
ENSRNOG00000018899 C5 362119
ENSRNOG00000060847 Krtap2-4 680152
ENSRNOG00000060847 RGD1561684 680152
ENSRNOG00000060847 Krtap2-1 680152
ENSRNOG00000060847 Krtap2-4l 680152
ENSRNOG00000060847 Krtap2-4 501721
ENSRNOG00000060847 RGD1561684 501721
ENSRNOG00000060847 Krtap2-1 501721
ENSRNOG00000060847 Krtap2-4l 501721
ENSRNOG00000060847 Krtap2-4 501720
ENSRNOG00000060847 RGD1561684 501720
ENSRNOG00000060847 Krtap2-1 501720
ENSRNOG00000060847 Krtap2-4l 501720
ENSRNOG00000015794 Fam83d 311598
ENSRNOG00000004133 Slc7a3 29485
ENSRNOG00000010436 Zbtb17 313666
ENSRNOG00000024766 Adgrf3 298857
ENSRNOG00000026716 LOC100364457 100360449
ENSRNOG00000026716 LOC100360449 100360449
ENSRNOG00000026716 Rpl9 100360449
ENSRNOG00000026716 LOC100364457 100364457
ENSRNOG00000026716 LOC100360449 100364457
ENSRNOG00000026716 Rpl9 100364457
ENSRNOG00000026716 LOC100364457 29257
ENSRNOG00000026716 LOC100360449 29257
ENSRNOG00000026716 Rpl9 29257
ENSRNOG00000016147 Slc17a6 84487
ENSRNOG00000045654 LOC108348108 108348108
ENSRNOG00000045654 Hspa1a 108348108
ENSRNOG00000045654 Hspa1b 108348108
ENSRNOG00000045654 LOC108348108 24472
ENSRNOG00000045654 Hspa1a 24472
ENSRNOG00000045654 Hspa1b 24472
ENSRNOG00000019578 Rps16 140655
ENSRNOG00000010780 Dlc1 58834
ENSRNOG00000056849 Kantr 105841230
ENSRNOG00000061130 Krtap2-4 680152
ENSRNOG00000061130 RGD1561684 680152
ENSRNOG00000061130 Krtap2-1 680152
ENSRNOG00000061130 Krtap2-4l 680152
ENSRNOG00000061130 Krtap2-4 680136
ENSRNOG00000061130 RGD1561684 680136
ENSRNOG00000061130 Krtap2-1 680136
ENSRNOG00000061130 Krtap2-4l 680136
ENSRNOG00000061130 Krtap2-4 501721
ENSRNOG00000061130 RGD1561684 501721
ENSRNOG00000061130 Krtap2-1 501721
ENSRNOG00000061130 Krtap2-4l 501721
ENSRNOG00000015633 Cul3 301555
ENSRNOG00000011791 Zfand4 286998
ENSRNOG00000002141 Cd200 24560
ENSRNOG00000026059 Paqr6 681021
ENSRNOG00000045971 Olr1220 102554388
ENSRNOG00000045971 LOC100912317 102554388
ENSRNOG00000045971 LOC102554388 102554388
ENSRNOG00000045971 Olr1220 405100
ENSRNOG00000045971 LOC100912317 405100
ENSRNOG00000045971 LOC102554388 405100
ENSRNOG00000051167 Olr1222 103693050
ENSRNOG00000051167 Olr1222 300548
ENSRNOG00000002781 Kdsr 360833
ENSRNOG00000021614 Kmt2e 311968
ENSRNOG00000058393 Taf15 287571
ENSRNOG00000046350 RGD1563818 103690289
ENSRNOG00000046350 LOC103690289 103690289
ENSRNOG00000034110 Krtap4-3 501725
ENSRNOG00000051088 LOC102550505 102550505
ENSRNOG00000048256 Fam160a1 365834
ENSRNOG00000001059 Usp42 288482
ENSRNOG00000012274 Ddi2 313668
ENSRNOG00000001065 Cyth3 116693
ENSRNOG00000045941 Susd6 678893
ENSRNOG00000043151 Cntln 679640
ENSRNOG00000048951 LOC100364500 100364500
ENSRNOG00000048951 LOC100364500 414789
ENSRNOG00000000455 LOC103689996 24812
ENSRNOG00000000455 Tap2 24812
ENSRNOG00000058068 Obscn 338458
ENSRNOG00000052020 LOC103694556 103694556
ENSRNOG00000000826 Flot1 64665
ENSRNOG00000029508 LOC103694893 103694893
ENSRNOG00000029508 Slpil2 103694893
ENSRNOG00000029508 LOC103694893 408229
ENSRNOG00000029508 Slpil2 408229
ENSRNOG00000005382  315072
ENSRNOG00000061782 Tspyl2 302612
ENSRNOG00000010819 Hspa4l 294993
ENSRNOG00000015921 Esco2 691979
ENSRNOG00000047304 Btnl5 686048
ENSRNOG00000002161 Tlr6 305353
ENSRNOG00000000931 Sfswap 304431
ENSRNOG00000049280 Slpil3 408224
ENSRNOG00000012726 Zbtb5 298084
ENSRNOG00000021507 Luzp2 100910839
ENSRNOG00000060599 Gabrb3 24922
ENSRNOG00000000774 Gabbr1 81657
ENSRNOG00000010803 Gabra5 29707
ENSRNOG00000014862 Gabrg3 79211
ENSRNOG00000062306 Cyp4f17 500801
ENSRNOG00000012993 LOC108348235 108348235
ENSRNOG00000012993 LOC108348235 680328
ENSRNOG00000042496 Cyp4f5 286905
ENSRNOG00000060793 Eif2s3 299027
ENSRNOG00000026803 LOC680396 680396
ENSRNOG00000030477 LOC100910814 100910814
ENSRNOG00000058973 Atad2b 103692579
ENSRNOG00000058973 Atad2b 500625
ENSRNOG00000018960  499010
ENSRNOG00000019607 Bglap 25295
ENSRNOG00000031090 RT1-CE7 368153
ENSRNOG00000000454 RT1-DOb 365542
ENSRNOG00000037100 Heatr9 497970
ENSRNOG00000000837 LOC103694380 103694380
ENSRNOG00000000837 Tnf 103694380
ENSRNOG00000000836 LOC103694381 103694381
ENSRNOG00000000836 Ltb 103694381
ENSRNOG00000047966 Hspa1l 24963
ENSRNOG00000042701 LOC680428 680428
ENSRNOG00000000841 Ddx39b 114612
ENSRNOG00000015418 Klhl14 364823
ENSRNOG00000043465 Arc 54323
ENSRNOG00000050647 LOC108348108 108348108
ENSRNOG00000050647 Hspa1a 108348108
ENSRNOG00000050647 Hspa1b 108348108
ENSRNOG00000050647 LOC108348108 294254
ENSRNOG00000050647 Hspa1a 294254
ENSRNOG00000050647 Hspa1b 294254
ENSRNOG00000042736 LOC680442 680442
ENSRNOG00000046699 Slpi 84386
ENSRNOG00000048725 Lsm2 684148
ENSRNOG00000036838 Krtap31-1 680454
ENSRNOG00000058988  102554016
ENSRNOG00000002319 Tsn 60381
ENSRNOG00000050170 Btnl7 406159
ENSRNOG00000051138 Olr1223 100910822
ENSRNOG00000051138 LOC100910822 100910822
ENSRNOG00000051138 Olr1223 300549
ENSRNOG00000051138 LOC100910822 300549
ENSRNOG00000054031 LOC102549726 102549726
ENSRNOG00000006515 Klhl15 314111
ENSRNOG00000000867 Vars1 25009
ENSRNOG00000000969 Cyp3a18 252931
ENSRNOG00000027238 Jrk 315073
ENSRNOG00000002185 Pgm2 289632
ENSRNOG00000053360 Krtap16-1 100362207
ENSRNOG00000053360 LOC100909661 100362207
ENSRNOG00000053360 Krtap16-1 100909661
ENSRNOG00000053360 LOC100909661 100909661
ENSRNOG00000012297 Marchf8 312656
ENSRNOG00000019620 Pmf1 681050
ENSRNOG00000000723 RT1-CE5 309607
ENSRNOG00000022502 Nsrp1 303346
ENSRNOG00000056102  102554192
ENSRNOG00000005929 Them6 300015
ENSRNOG00000000838 Lta 25008
ENSRNOG00000024605 Fam220a 498145
ENSRNOG00000013493 Psma4 29671
ENSRNOG00000000840 Atp6v1g2 368044
ENSRNOG00000061192 Krtap16-1 100362207
ENSRNOG00000061192 LOC100909661 100362207
ENSRNOG00000005944 Slurp1 300016
ENSRNOG00000050183 RT1-CE1 309603
ENSRNOG00000050183 RT1-CE1 309600
ENSRNOG00000052721 Kdm6a 103689969
ENSRNOG00000017084 Hsd11b2 25117
ENSRNOG00000039744 RT1-CE4 414783
ENSRNOG00000032708 RT1-Bb 309622
ENSRNOG00000009181 Dleu7 290308
ENSRNOG00000031607 RT1-CE3 414793
ENSRNOG00000029126 Prl7a4 306929
ENSRNOG00000008194 Znfx1 296384
ENSRNOG00000000839 Nfkbil1 361794
ENSRNOG00000042473 Krtap17-1 102554371
ENSRNOG00000015354 Aox1 54349
ENSRNOG00000006058 Lypd2 300017
ENSRNOG00000008819 Krt84 315320
ENSRNOG00000025269 Slc25a44 365841
ENSRNOG00000025701 Nifk 246042
ENSRNOG00000033403 Krt82 366991
ENSRNOG00000051302 Krt34 303528
ENSRNOG00000030246 Btla 407756
ENSRNOG00000005371 Klhl29 298867
ENSRNOG00000030344 Krt31 450228
ENSRNOG00000030344 Krt31 303527
ENSRNOG00000012729 Mfsd8 361939
ENSRNOG00000004036 Snx12 363478
ENSRNOG00000061390 LOC365778 365778
ENSRNOG00000000827 Ier3 294235
ENSRNOG00000022033  362120
ENSRNOG00000011654 Plk4 310344
ENSRNOG00000027697 Nmnat2 289095
ENSRNOG00000010906 Ccl5 81780
ENSRNOG00000013692 Abhd18 499602
ENSRNOG00000023285  500301
ENSRNOG00000031437 Slurp2 315074
ENSRNOG00000010783 Mak16 306526
ENSRNOG00000006086 Lynx1 300018
ENSRNOG00000048841 LOC100911983 100911938
ENSRNOG00000048841 LOC100911938 100911938
ENSRNOG00000048841 Btnl7 100911938
ENSRNOG00000023494 Tti2 290811
ENSRNOG00000051365  685700
ENSRNOG00000029340 Btnl8 406160
ENSRNOG00000026490 Dnm3 171574
ENSRNOG00000032034 Supt5h 308472
ENSRNOG00000013610 Chrna5 25102
ENSRNOG00000012664 Polr1e 313245
ENSRNOG00000007646 Sipa1l1 246212
ENSRNOG00000017235 Atp6v0d1 291969
ENSRNOG00000001068 Rac1 363875
ENSRNOG00000017136 Syt17 192189
ENSRNOG00000026133 Ly6d 315075
ENSRNOG00000053518 Zscan26 266792
ENSRNOG00000022156 Ccdc178 307556
ENSRNOG00000046918 Apoo 363474
ENSRNOG00000013611 Krt32 450230
ENSRNOG00000009105 Kb15 366992
ENSRNOG00000027124 Tdg 114521
ENSRNOG00000000451 RT1-Ba 309621
ENSRNOG00000007495 Smpx 84416
ENSRNOG00000002667 Lamc2 192362
ENSRNOG00000033134 Mef2c 499497
ENSRNOG00000011752 Sh3d19 295171
ENSRNOG00000019737 Sema4a 310630
ENSRNOG00000024208 Prss48 108350052
ENSRNOG00000029958 RGD1563861 498828
ENSRNOG00000028548 Ccl9 360579
ENSRNOG00000009134 Mad2l2 313702
ENSRNOG00000002094 Atg3 171415
ENSRNOG00000006576 Bms1 362426
ENSRNOG00000003848 Med12 679693
ENSRNOG00000013829 Chrna3 25101
ENSRNOG00000025641 Gml 300019
ENSRNOG00000061376 Psca 680210
ENSRNOG00000053200  301556
ENSRNOG00000048197 Saxo1 679802
ENSRNOG00000017373 Rhobtb2 306004
ENSRNOG00000013754 Krt35 287697
ENSRNOG00000032508 Acot5 503049
